,phrase,label,sentiment,subjectivity,language,count
Paris,Paris,GPE,0.05381701631701632,0.28986013986013986,en,3
Italy,Italy,GPE,0.016666666666666666,0.225,en,3
MEXICO CITY,MEXICO CITY,GPE,0.21333333333333335,0.26666666666666666,en,3
Netherlands,Netherlands,GPE,-0.4305555555555555,0.6638888888888889,en,3
Milan,Milan,GPE,0.033333333333333326,0.4222222222222222,en,3
the Vancouver Whitecaps,the Vancouver Whitecaps,LOC,0.7333333333333334,0.7000000000000001,en,3
North and South America,North and South America,GPE,0.3333333333333333,0.6,en,3
Maryland,Maryland,GPE,0.038888888888888896,0.47222222222222215,en,3
El Salvador,El Salvador,GPE,-0.09722222222222221,0.9444444444444445,en,3
Middle East,Middle East,LOC,0.0375,0.15833333333333333,en,3
Thursda,Thursda,GPE,0.08333333333333333,0.19999999999999998,en,3
MOSCOW,MOSCOW,GPE,-0.018518518518518514,0.14074074074074072,en,3
Puerto Rico,Puerto Rico,GPE,-0.020833333333333332,0.09583333333333333,en,3
CONCORD,CONCORD,GPE,0.0,0.3333333333333333,en,3
Syria,Syria,GPE,0.014814814814814814,0.040740740740740744,en,3
LGBTQ+,LGBTQ+,GPE,-0.047619047619047616,0.1511904761904762,en,3
Abu Dhabi,Abu Dhabi,GPE,0.0,0.0,en,3
Germany,Germany,GPE,0.0,0.041666666666666664,en,3
Arkansas,Arkansas,GPE,0.03333333333333333,0.26666666666666666,en,3
Arctic,Arctic,LOC,0.08333333333333333,0.21666666666666667,en,3
Iceland,Iceland,GPE,0.03333333333333335,0.4666666666666666,en,3
Kanye West,Kanye West,GPE,0.0,0.0,en,3
LA County,LA County,GPE,0.010416666666666666,0.08333333333333333,en,3
KY,KY,GPE,0.05416666666666667,0.4305555555555556,en,2
The United States of America,The United States of America,GPE,0.75,0.95,en,2
china,china,GPE,0.04375,0.13472222222222224,en,2
the United Kingdom,the United Kingdom,GPE,-0.002777777777777782,0.3194444444444445,en,2
Ireland,Ireland,GPE,0.0,0.0,en,2
Forest Lodge,Forest Lodge,LOC,0.0,0.0,en,2
the United States',the United States',GPE,0.09374999999999999,0.3333333333333333,en,2
Tues.,Tues.,GPE,0.125,0.125,en,2
"Middle East
","Middle East
",LOC,0.03333333333333333,0.10000000000000002,en,2
NY,NY,GPE,0.25,0.25,en,2
Leggi WASHINGTON,Leggi WASHINGTON,GPE,0.25,0.25,en,2
Afghanistan,Afghanistan,GPE,-0.03333333333333333,0.125,en,2
Baghdad Betty,Baghdad Betty,GPE,0.6,1.0,en,2
Iowa,Iowa,GPE,0.16111111111111112,0.2972222222222222,en,2
stablecoin,stablecoin,GPE,0.0,0.0,en,2
Classic Rock,Classic Rock,LOC,0.08502886002886001,0.4392496392496393,en,2
the United States's,the United States's,GPE,0.1736111111111111,0.33472222222222225,en,2
LA28,LA28,GPE,-0.06250000000000001,0.3125,en,2
Toronto,Toronto,GPE,0.25,0.45,en,2
Bethany,Bethany,GPE,0.19583333333333333,0.3416666666666666,en,2
Ontario,Ontario,GPE,0.0,0.0,en,2
Greater Israel,Greater Israel,GPE,0.4047619047619048,0.5238095238095238,en,2
Greece,Greece,GPE,-0.05555555555555555,0.43240740740740746,en,2
New York City’s,New York City’s,GPE,-0.27462121212121215,0.6193181818181819,en,2
Camden,Camden,GPE,0.0,0.0,en,2
Los Angeles County Superior Court,Los Angeles County Superior Court,GPE,0.35,0.48333333333333334,en,2
Nebraska,Nebraska,GPE,0.0,0.0,en,2
St. Paul,St. Paul,GPE,0.125,0.18333333333333335,en,2
Mexico,Mexico,GPE,0.0,0.125,en,2
Parkland,Parkland,GPE,-0.20416666666666666,0.5930555555555556,en,2
Minn,Minn,GPE,0.35,0.30000000000000004,en,2
Mexico City E-Prix,Mexico City E-Prix,GPE,0.7555555555555555,0.30277777777777776,en,2
North Atlantic,North Atlantic,LOC,0.0,0.0,en,2
California City ICE,California City ICE,GPE,0.023333333333333352,0.4133333333333334,en,2
Conoco,Conoco,GPE,0.20000000000000004,0.45,en,2
the Atlantic Ocean,the Atlantic Ocean,LOC,0.0,0.0,en,2
Portland,Portland,GPE,0.2,0.2,en,2
Beverly Hills,Beverly Hills,GPE,0.125,0.4,en,2
Atlantic,Atlantic,LOC,0.6071428571428571,0.75,en,2
Egypt,Egypt,GPE,-0.125,0.125,en,2
TX,TX,GPE,-0.08796296296296299,0.29629629629629634,en,2
Madrid,Madrid,GPE,0.0,0.09423076923076923,en,2
Kassabian,Kassabian,GPE,0.0,0.0,en,2
Pittsburgh,Pittsburgh,GPE,0.20555555555555555,0.5388888888888889,en,2
Newfoundland,Newfoundland,GPE,0.025,0.16875,en,2
Palo Alto,Palo Alto,GPE,0.25,0.5,en,2
Hollywood Hills,Hollywood Hills,GPE,0.44999999999999996,0.825,en,2
the Southern District,the Southern District,LOC,0.05681818181818181,0.25606060606060604,en,2
