keyword,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
'Jack Antonoff',0.22099892879738484,0.2581472396498287,-0.35172985609537577,1.8268936888185925,2.0
'Jack Ma',0.08807867421522797,0.7594514822359356,-0.3373431127089595,0.9797334987341905,4.0
'Jack Smith',-0.013370519103989797,1.0,-0.48273491868078877,1.0,1.0
'Jack White',0.2071148493917052,0.6470867077264859,-0.5016866602161169,0.8977761958079027,11.0
'Jacob Elordi',0.034267216332532574,0.8915525823365623,-0.0019357309599588365,0.6812585022534825,27.0
'Jacob Frey',-0.6842918048045925,1.4160568277179617,-0.17788261625173962,2.1616710242217594,4.0
'Jair Bolsonaro',-0.8294167948280035,1.0,-1.1822292225338897,1.0,1.0
'Jake Reiner',-0.37077154060438605,0.9616708822666484,-0.1261702721408723,0.8885365214263862,11.0
'James Bond',0.22068241576377548,0.7862770624029535,0.2540481365345031,0.8438862870982611,69.0
'James Cameron',0.22637060191457897,1.0,0.35049329000500523,1.0,1.0
'James Comey',-0.4756490548100438,1.304655232873885,-0.00922013040801481,0.6385308445426721,4.0
'James Gunn',0.2471381861940002,0.41650561199199637,-0.20240965604892355,0.47040737328761467,3.0
'James Talarico',-0.16490871930437848,0.7056705751762011,0.07643831425010264,0.7165391989611172,21.0
'Jamieson Greer',0.3408070992594391,0.9228528564388492,0.18132332620329814,0.8341955836126534,10.0
'Jane Fonda',-0.9552059476185355,1.0,-0.43829036518123193,1.0,1.0
'Jared Kushner',0.8771601137441912,1.0,-0.24783999141492405,1.0,1.0
'Javier Bardem',0.4064779659407246,0.9220393493503664,0.395015419773893,1.1952506641193392,9.0
'Jay Clayton',-0.1075654344613633,0.665559640610109,-0.3124310266187542,0.9646060928040276,29.0
'Jeff Bezos',-0.4616832434514353,0.2634345567076165,0.16543201171676045,0.8195971531406128,3.0
'Jeff Ross',1.0500007795800308,1.0,1.3062257308984628,1.0,1.0
'Jeffrey Epstein',-0.34642444263048716,0.6387643763849385,-0.1980300409006965,0.7809203256289162,33.0
'Jennifer Lopez',-0.34184680115734134,1.0,-2.217040927410743,1.0,1.0
'Jerome Powell',-1.0360074433440398,1.0,-0.19866111213767512,1.0,1.0
'Jesse Watters',0.7388569518627423,1.0,1.7098036004423514,1.0,1.0
'Jill Biden',1.3354759642261416,1.0,0.11333248247885734,1.0,1.0
'Jim Himes',-0.16770940379363666,0.9975853336613103,0.028526979386693036,1.0895602440995082,13.0
'Jimmy Kimmel',-0.662570329640755,0.3080081243031009,-0.6234390295660077,0.40162975467264656,5.0
'Joe Biden',-0.2496310843775956,0.6509096911992696,-1.0881905555368367,1.663813235956428,2.0
'Joe Kent',-0.8795286218648013,1.0,-0.46196675208886195,1.0,1.0
'Joe Rogan',-0.2784350857690965,0.8429093203044126,-0.05313973684027761,0.6273737853394301,8.0
'John Cornyn',0.19115511247035027,0.7199478408602675,-0.11600043590895504,1.3173542938406144,18.0
'John Fetterman',-0.367188107541174,1.0,-1.3339215467312897,1.0,1.0
'John Lennon',-0.1337787609100963,0.7548901778478914,-0.38545258690881723,0.9139377563754699,11.0
'Jon Batiste',-0.01859043104467527,0.5291880999383871,0.7587382015592183,0.7718758083088263,3.0
'Jon Jones',0.062204374882183555,0.14505087172135445,-0.5749129874703289,0.8281269768605529,3.0
'Joy Reid',2.283811370679518,1.0,-1.012409540808708,1.0,1.0
'Justin Bieber',0.07892346057117436,1.0,-0.09658864366946726,1.0,1.0
'Kamala Harris',-0.29661315114535386,0.004992884713563269,-0.26331783174486256,0.9581213354061322,2.0
'Kanye West',0.5415097543394355,1.0,-0.7067020442677199,1.0,1.0
'Karoline Leavitt',0.5606357608257332,1.0,-0.8126535746729303,1.0,1.0
'Kash Patel',-0.5900245004310751,0.2047662809895276,0.3859858586340781,0.484689623575704,3.0
'Kate Middleton',-0.612503706921605,1.0,0.6400007953558102,1.0,1.0
'Katie Couric',0.04999885036708504,1.112542957607579,0.11143691335640526,0.8505971605747169,13.0
'Keir Starmer',0.10882226761055244,1.0532527941512848,0.06326079758853248,1.0665991104585142,26.0
'Kelly Ripa',-1.0848435732649364,0.1532088189115872,-0.1579205102375961,0.522339406466589,3.0
'Ken Paxton',0.3357200472747593,0.8378477451290782,0.28703998081453885,0.8051421299286707,36.0
'Kendall Jenner',0.007704493164533679,1.3113730680835898,0.5020711545244132,1.1721213195796152,11.0
'Kevin Hart',-1.0848278426944207,2.7402764718578356,0.7318251095731513,1.6266452700624583,3.0
'Kim Kardashian',0.5957390853837262,1.0,0.17545999071449514,1.0,1.0
'King Charles III',-0.461013689040639,0.3818406671993039,-1.702397604867167,0.3452913411278716,2.0
'King Charles',0.07649027577383301,0.38551931787853516,-0.7375767987315941,0.8750419729802512,6.0
'Lady Di',0.6725880608647323,1.0,0.34174497581603636,1.0,1.0
'Lady Gaga',0.0026840453346272664,0.334044093252652,-0.06163315014016901,0.7628422499538164,2.0
'Larry Summers',-0.09941778126650734,0.6144817034953309,0.035737024868882604,0.6411554518645481,6.0
'Laura Loomer',0.2882557621880632,1.0,-0.28570499876463484,1.0,1.0
'Lauren Boebert',0.6004483294214525,1.702470576499014,-0.2193495152783026,1.0379892457374926,3.0
'Lauren Sanchez',-0.6200440908656996,1.0,0.8182356236363124,1.0,1.0
'LeBron James',1.1655591686319804,1.0,1.2413928348731265,1.0,1.0
'Leo XIV',0.43526693048373005,1.0,-1.7272170792310235,1.0,1.0
'Leonardo DiCaprio',1.183505422009178,1.0,0.552919531458391,1.0,1.0
'Leslie Wexner',-1.0296877214509967,1.0,-0.9509817426870593,1.0,1.0
'Lionel Messi',0.7071067811865476,1.0,0.7071067811865475,1.0,1.0
'MARGARET BRENNAN',-0.040616434132253236,1.1921871473300323,-0.024822423100709947,0.9694234133539885,13.0
'Marco Rubio',-0.20857571945896497,1.0752696545406484,-0.3715761609991527,0.7273954624695431,5.0
'Margaret Brennan',0.05174826322510402,0.7418210270174056,-0.16375954803368334,0.9807284879236023,42.0
'Margaret Qualley',-1.0054024506173074,1.0,-1.65474895018051,1.0,1.0
'Margaret Thatcher',0.82236160255423,1.0,-0.28232233379531585,1.0,1.0
'Margot Robbie',0.1443792432728613,1.3304471664363204,0.9690283531601098,0.7462091661273454,6.0
'Maria Bartiromo',-0.2902074579240452,1.0,-1.8388536446966954,1.0,1.0
'Marine Le Pen',0.044730492836047464,1.063258469620371,-0.7848979586182112,0.11001333815683059,2.0
'Marjorie Taylor Greene',0.3922534268944199,0.2568520901188405,-0.7423144134428782,0.252205285854517,2.0
'Mark Carney',0.5384825294802648,0.6785049326718187,-0.06614940627640059,0.6416657159320106,4.0
'Mark Consuelos',-0.5352462268439411,0.541416073545896,-0.22789546339791422,0.5723304074910037,2.0
'Mark Kelly',0.45475198249798676,0.6745675317341436,0.39669654329190623,0.780922528152969,8.0
'Mark Levin',1.3161117965859246,1.0,1.4508667011593455,1.0,1.0
'Mark Ruffalo',0.2407828483303418,0.7355251729011641,-0.2341693610917672,1.053925614626591,6.0
'Matt Damon',1.7799588265066708,1.0,0.521738496668272,1.0,1.0
'Matt Winkelmeyer',-0.22453866892562102,1.0,0.467899298621086,1.0,1.0
'Melania Trump',0.6272173459960432,1.2802894506998521,-0.5651751320546984,1.492388758132697,3.0
'Meryl Streep',0.2989337233179288,1.0,-0.39086205141379365,1.0,1.0
'Michaela Coel',0.000497096343648673,0.8041643159001896,-0.21120062234426046,1.229918926359441,15.0
'Michele Reiner',-0.8865713166481624,1.069571941738263,0.3441266386706383,0.8852601482979273,17.0
'Michele Singer Reiner',0.5187378445583773,0.5854562437734405,1.5712817940049593,0.8600769254928112,3.0
'Michele Singer',-0.5436962539518615,1.1088239212916404,-0.16134564679595087,0.7196439024222756,3.0
'Michelle Reiner',0.5515910887865212,1.6315824625206958,0.8212358948011667,1.5583151905002093,2.0
'Mick Jagger',0.098013109510618,1.2070333007931968,-0.16306367880997108,1.577963411828189,3.0
'Mike Johnson',2.145771071159678,0.15689745115860299,1.1083978761542248,1.3458836941298395,2.0
'Mike Pence',-0.08118796684553403,0.12870527313815563,-0.4569451767772689,0.20657394449781008,3.0
'Miriam Adelson',0.9996674683502834,1.0,-0.4035564503240322,1.0,1.0
'Mojtaba Khamenei',0.22997945052873375,1.212432309716215,-0.2955193367632144,1.0062250208040946,8.0
'Mother Mary',0.250881079220611,0.39154602800107763,-0.083420637416965,0.9901394321666643,5.0
'Nancy Guthrie',0.1178935925469549,0.462167447021573,0.04017011857158148,0.9135709158985513,3.0
'Nancy Mace',0.7462866838926948,1.0,0.56245625370314,1.0,1.0
'Nick Bilton',0.12062257889302179,0.8355491795518151,0.12187953374871073,0.8097620454654356,34.0
'Nick Reiner',-1.258968082905541,1.6981140746727952,0.6100325453378188,0.964614420357493,4.0
'Nicolas Cage',0.5665063784344867,1.008634849386416,0.299949929060667,0.9294161548847691,44.0
'Nicolás Maduro',-0.2842824973674361,0.8614885877567735,-0.342878347645765,0.8114449369067491,7.0
'Nikki Glaser',0.47269942453553976,1.1683160781262532,0.2538869385474725,0.5297911094282687,3.0
'Olivia Rodrigo',0.21542713681789222,0.8848175499348909,0.25235519269334905,1.0221251335967776,5.0
'Pam Bondi',-0.37122750243971003,0.9971648457753727,-0.1448804164475148,0.6967953095076209,10.0
'Paul McCartney',0.0072917659816954744,0.9191887257251237,0.11904611650748019,0.9414576409887351,72.0
'Pete Davidson',-0.003219656617199418,0.9848160037004665,-0.43883349587979387,0.14214723751939334,2.0
'Pete Hegseth',-0.17477312168549636,1.27930586180548,0.7873547435221966,0.5549150904459905,10.0
'Peter Magyar',-0.08,1.0,0.3,1.0,1.0
'Peter Phillips',0.1336893551774472,0.7419768834107625,-0.2569238184251636,0.9263657624125179,24.0
'Peter Thiel',-0.10899571553260463,0.6886597752393661,0.6458677411063397,1.1996191559973512,6.0
'Pope Leo',0.8430813908590945,0.601808843633251,-0.2642868043107751,0.3059892755525598,4.0
'Prince Andrew',-0.3165900431938435,1.6319707055400667,0.09415168786666782,1.1374393188952028,5.0
'Prince Charles',-0.07302494920593203,0.5910965373149936,-0.5758631015169553,0.056683631910588825,2.0
'Prince Harry',-2.0962426393467313,1.0,-0.8675444180776313,1.0,1.0
'Prince Louis',1.0713943999694013,1.0,1.0156582027592371,1.0,1.0
'Prince William',-0.5506598806203291,0.0033326218394745424,-0.38736091005319134,0.36687219932064635,2.0
'Putin',-0.7844550671230403,1.047324711716332,0.27706434347549674,1.1907110437369541,3.0
'Péter Magyar',-0.1150530405070016,0.3927391774830253,-0.34172793170115756,0.6986998555229275,10.0
'Queen Camilla',-0.5071955246644114,0.5428710611785045,-0.41512306814402844,1.0220969151602333,4.0
'RFK Jr',-0.06948671697890856,1.0,0.2835898294091938,1.0,1.0
'Rand Paul',-3.1277080904413723,1.0,2.5561050593391657,1.0,1.0
'Rashida Tlaib',-0.6273362676186316,0.11281254216521365,-0.06376647082260989,0.9098205921379969,2.0
'Ro Khanna',-0.16831703071119353,0.9107079480143209,0.10854525600903608,0.8673530797160651,26.0
'Rob Reiner',-0.5920503615204027,1.1944576438405778,0.5953671418598789,1.0448298491360644,22.0
'Robert De Niro',-1.384735719873463,1.1686842657695913,-0.664995127402926,0.5216944709063097,2.0
'Robert Gates',0.262342171580336,0.7619116539602522,0.26516695456483635,0.8063739577236843,6.0
'Robin Roberts',1.0031033560962823,1.0,-0.19370296230217215,1.0,1.0
'Rupert Murdoch',0.23737254023120702,1.0,-0.6799078581956378,1.0,1.0
'Sabrina Carpenter',0.530855748530258,0.4035067938066052,0.2966901521561577,1.1914511207630603,3.0
'Salvador Dali',0.47523281964509406,1.0,0.01747989689158663,1.0,1.0
'Sam H',-0.13896987883827,1.3434904287912037,0.46231828459124036,1.08542962663259,12.0
'Sam Levinson',0.05201581613709827,1.106164378418486,0.21832814570776793,0.9408187206977212,20.0
'Sarah Ferguson',-0.45424646906045263,0.38596428438510916,-1.7419002004439026,0.89623011289473,3.0
'Sarah Kellen',0.6214410858766461,0.8336239563186454,-0.2321052682337622,0.8702906970259909,2.0
'Savannah Guthrie',-0.30497801801176966,0.30946260852562124,-0.2312951868205493,0.6040807913839176,3.0
'Scooter Braun',0.17984897103411798,0.9639838055523783,0.0775418315415686,0.878952896479342,44.0
'Scott Jennings',-0.5394538004704659,1.074454916819781,0.21246376032921857,1.0751895694408105,19.0
'Scott Pelley',-0.12281962829036976,0.8345098437645043,-0.08846623290227572,0.9329582375031833,73.0
'Selena Gomez',0.3569420922813393,1.0,0.30419119576523695,1.0,1.0
'Spencer Pratt',-0.02859808935864993,0.8829746508860726,-0.020334229407119174,0.814791032684671,32.0
'Stephen Colbert',-0.503276997591227,0.8457770390128353,0.23176457887168783,0.8965285752098767,50.0
'Steve Bannon',1.0077710084709097,1.0,0.15426920370723,1.0,1.0
'Steven Spielberg',0.024511964649046147,1.6008176720359386,0.9834152347201942,0.6105213564026547,2.0
'Stormy Daniels',-1.8936346645665878,1.0,0.9274238350630137,1.0,1.0
'Susan Collins',0.15456233973833375,0.7521952299088982,-0.33399942092188306,0.8874147518684282,6.0
'Sydney Sweeney',0.2049214459388702,0.9371867252964842,0.1841035621794627,1.0584947368727153,115.0
'Taylor Swift',0.04292142617746341,1.0024529212505344,0.03174592530059939,0.9896995946160615,70.0
'Ted Cruz',-0.2972572658040156,1.0,0.07117323561841436,1.0,1.0
'Thomas Massie',0.3678057048584124,0.9915585844867739,0.25788791521598237,0.8012602914115432,61.0
'Tig Notaro',-0.043368124111735296,1.0,0.8426298995592235,1.0,1.0
'Tim Cook',-0.5679093521431696,0.2547033696085545,-0.3444456015362548,1.1349640370927905,2.0
'Tim Scott',0.11503054978853149,0.4071636715621689,-0.567378752050616,1.3393941632814867,3.0
'Tim Walz',0.3731698795665189,0.7348652233732315,0.20607684452293853,1.0292376911375498,5.0
'Todd Blanche',-0.05502753725708867,1.3167337133258818,-0.22677001281619857,0.6070378963730111,4.0
'Tom Brady',0.20523290402240235,0.5392125382477241,0.7443803347669911,1.3901315444653828,2.0
'Tom Hanks',0.564163749814827,1.0,1.1264017692234418,1.0,1.0
'Tom Homan',-3.70521073304953,1.0,1.3184421071877315,1.0,1.0
'Tony Dokoupil',0.7890092342418912,0.49868764956147255,-0.3235246897332623,0.8434977112454839,4.0
'Travis Kelce',-0.3584814301367176,0.9681139425017938,-0.10156570156484983,1.1059475801067569,14.0
'Trevor Phillips',-0.555770878004141,0.9880065756099894,-0.28032250567803524,1.3622832567828147,5.0
'Tucker Carlson',-0.3173036365239973,0.8965366871358587,0.19176964002704794,0.5521100513893797,8.0
'Tulsi Gabbard',0.05926355281070057,0.5436575261641561,-0.786785396080845,1.0531364913454277,7.0
'Viktor Orban',-0.2995346861749034,0.4236072344177048,-0.9193214479559115,0.8609185678054528,2.0
'Viktor Orbán',0.5840888932220297,1.0,-0.20910556324458235,1.0,1.0
'Virginia Giuffre',0.5798473395687879,0.7443672176784294,-0.5841189040000896,0.8334638761703722,2.0
'Vladimir Putin',-0.11333173351436726,0.7127956056891644,-0.43471417573050486,0.3750687352616713,3.0
'Volodymyr Zelenskyy',-0.042724760580474086,0.7760921147312818,-0.5438632989350531,1.1667732142845253,6.0
'Will Ferrell',0.04411491312734031,0.6426771822651283,0.34598769068245605,0.5882126097529684,15.0
'Willem Dafoe',0.03640042147609237,1.0,-0.888438906300381,1.0,1.0
'Woody Allen',-0.306644742037087,0.9425876461574411,0.2764589988473509,1.2592863711191902,9.0
'Xi Jinping',-0.22551470563614573,1.006221792179044,0.5069775899788966,0.2774962631387535,2.0
'Yoav Gallant ',-0.17083194139661928,0.8966403986696504,-0.23066391523363275,0.22045828280861304,3.0
'Zohran Mamdani',0.30200531387741264,1.091218914488786,0.6246521587116348,0.7281037999224651,12.0
'nan Si',0.08064023253143843,0.09978532331785267,-0.3761497361082293,0.4080610422535436,2.0
'nan nan',0.11002568488295372,1.188591469908202,0.038553391435786344,1.0587927386981475,56.0
'prince Andrew',0.02,1.0,0.255,1.0,1.0
